152,4 1:2.40572723023e-06 2:1.03233625184e-11 3:6.81052200331e-08 4:2.57873945618e-11 5:0.177451188822 6:0.00561258384166 7:5.54155202519e-05 9:2.308624
153,4 1:1.88428464747e-07 2:-2.09333191909e-13 3:-1.01754428595e-08 4:-9.55944673806e-14 5:0.169173207696 6:0.00306725339521 7:7.91585232719e-06 9:1.99544
154,4 1:5.01635103844e-08 2:4.04235297247e-15 3:1.35172380602e-09 4:4.48687928874e-15 5:0.175875122523 6:0.00538635478755 7:2.88937687676e-07 9:2.329992
155,4 1:7.54910360204e-08 2:7.56826958363e-15 3:6.33789607189e-10 4:-3.56269288574e-14 5:0.17400882707 6:0.0046127362921 7:3.08346967618e-06 9:2.437488
156,4 1:6.81483036066e-08 2:9.52939923846e-15 3:3.1995606784e-09 4:1.22268836748e-14 5:0.170652061118 6:0.0034318390276 7:7.59276062879e-07 9:2.64582
157,4 1:8.32747475822e-07 2:-1.00781764695e-12 3:-4.58137226958e-09 4:5.15770317162e-12 5:0.167487002854 6:0.00244383841581 7:4.78240041559e-05 9:2.085544
158,4 1:9.77731023347e-07 2:-4.99179081312e-12 3:-5.71095856271e-08 4:2.5291591305e-12 5:0.171837565136 6:0.00392006841107 7:3.35034074596e-05 9:2.78278
159,4 1:6.02429781295e-08 2:-2.52560590923e-14 3:-2.1474333312e-09 4:-1.68247406444e-14 5:0.165036099508 6:0.00182485618169 7:4.21223152651e-06 9:2.900796
160,4 1:2.29815875579e-07 2:-3.54533422765e-13 3:-1.24689989812e-08 4:7.33822079537e-14 5:0.168743648023 6:0.00299771614541 7:1.07992276712e-05 9:2.438516
161,4 1:1.28330799061e-06 2:5.22862526098e-12 3:3.46662792979e-08 4:1.04459901013e-11 5:0.170554644544 6:0.00337047227468 7:6.45659967595e-05 9:1.761164
162,4 1:3.81442518368e-07 2:-8.16296111338e-13 3:-1.60707669314e-08 4:-5.25582978535e-13 5:0.171345256195 6:0.00366452860103 7:1.69835880441e-05 9:2.867376
163,4 1:1.59235087613e-07 2:4.35933279101e-14 3:2.58542296592e-09 4:2.74279840913e-13 5:0.165557959071 6:0.00172688859833 7:1.91031921668e-05 9:2.34284
164,4 1:5.46279998091e-08 2:-2.0686735285e-14 3:-2.51999354066e-09 4:-1.43283471696e-14 5:0.167299942637 6:0.00250754639301 7:3.88440219616e-06 9:2.347372
165,4 1:2.04729907238e-07 2:-1.15980796432e-13 3:-5.2040668429e-09 4:2.91889227906e-13 5:0.169993877426 6:0.00336407939241 7:1.14962721247e-05 9:2.320284
166,4 1:5.56028281997e-07 2:-7.5109448546e-13 3:-1.50190586291e-08 4:1.67457524587e-12 5:0.170674847656 6:0.00356534395401 7:1.95941281403e-05 9:1.929532
167,4 1:8.16444854041e-08 2:9.21785822712e-15 3:1.53121787264e-09 4:4.28327102619e-14 5:0.164399509559 6:0.0013745809859 7:3.52721904388e-06 9:1.779648
168,4 1:1.03238097417e-07 2:-7.82787696785e-14 3:-4.97785608869e-09 4:-2.18145923023e-14 5:0.167140546977 6:0.00232891846221 7:6.00137003097e-06 9:2.186044
169,4 1:1.92798078991e-07 2:2.87315504986e-13 3:9.03298398566e-09 4:1.05805897826e-13 5:0.167069984661 6:0.00226938169663 7:1.30809839068e-05 9:2.155412
170,4 1:4.26855475186e-07 2:7.28782226509e-13 3:1.47610017264e-08 4:8.06259431665e-13 5:0.170766523443 6:0.00361616511941 7:1.51870250215e-05 9:2.406752
171,4 1:4.32975600899e-07 2:5.35569331801e-13 3:1.86926882982e-08 4:6.21326860264e-13 5:0.171162094407 6:0.00368413171424 7:8.28988234052e-06 9:1.591308
172,4 1:3.34871853582e-07 2:-6.31556975946e-13 3:-1.44852718289e-08 4:-4.48305554112e-13 5:0.168435084449 6:0.00283778117188 7:1.5973533377e-05 9:2.435928
173,4 1:1.52370513054e-07 2:-9.74486187223e-14 3:-4.79096755341e-09 4:1.4079813756e-13 5:0.167818314204 6:0.00267286396956 7:8.28831681388e-06 9:2.240792
174,4 1:2.85246476775e-07 2:5.46934750428e-13 3:1.46165026052e-08 4:-4.69097514682e-14 5:0.168156660944 6:0.00277878220648 7:1.29835437332e-05 9:2.371816
175,4 1:2.7147281913e-07 2:2.54131354798e-13 3:7.16685340179e-09 4:-4.02034783869e-13 5:0.168414456985 6:0.00281503607978 7:1.13068541237e-05 9:1.654556
176,4 1:6.24968006153e-07 2:-1.53908533172e-12 3:-1.8081198044e-08 4:-2.44525700479e-12 5:0.170082088693 6:0.00323782547094 7:3.41989278735e-05 9:2.229568
177,4 1:8.79480098424e-07 2:1.99281953897e-12 3:2.01098536776e-08 4:-4.6082355574e-12 5:0.170866504358 6:0.00346754358768 7:3.70549259249e-05 9:2.49686
178,4 1:4.42306537309e-07 2:-1.00272382997e-13 3:-1.30199728955e-09 4:-1.27263658332e-12 5:0.170564529622 6:0.00352272868519 7:1.8833303754e-05 9:1.880412
179,4 1:2.92328577438e-07 2:4.88972304972e-13 3:1.47957918661e-08 4:1.22464214086e-13 5:0.168856741475 6:0.00300548604642 7:1.01712925198e-05 9:2.437884
180,4 1:1.25869599214e-07 2:-3.27554130562e-14 3:-2.28183182762e-09 4:-9.99569410634e-14 5:0.168449697152 6:0.00286227312946 7:5.54832222773e-06 9:2.541908
181,4 1:5.94664113991e-07 2:-2.10156058622e-12 3:-3.79363896322e-08 4:1.02063674441e-13 5:0.172338083736 6:0.00406992912534 7:2.10519227397e-05 9:1.77426
182,4 1:4.50516620065e-07 2:-1.12461524037e-12 3:-1.94734882587e-08 4:8.09344631803e-13 5:0.169045069459 6:0.00308154746027 7:2.09953501568e-05 9:2.351692
183,4 1:2.6989575158e-08 2:3.23902674897e-15 3:6.91752989764e-10 4:6.1866628706e-15 5:0.167904021269 6:0.00268710841947 7:2.48044616858e-06 9:2.005572
184,4 1:4.23137750199e-07 2:-8.16123310337e-13 3:-1.42786612003e-08 4:8.82331477706e-13 5:0.169470897217 6:0.00309367695242 7:1.90674273088e-05 9:2.029324
185,4 1:1.29288782851e-06 2:4.72361158027e-12 3:2.81162506968e-08 4:1.04072694262e-11 5:0.169908216876 6:0.00322370272225 7:6.04421147173e-05 9:2.044776
186,4 1:3.92463246489e-07 2:8.75657960449e-13 3:2.43333401368e-08 4:2.81629059271e-13 5:0.172002532635 6:0.00406314892309 7:1.39965340541e-05 9:2.240284
187,4 1:6.87056537777e-07 2:2.72792781558e-12 3:3.80000710276e-08 4:8.00284404745e-14 5:0.169014500124 6:0.00305916799964 7:2.29647610191e-05 9:2.19326
188,4 1:1.50786309325e-06 2:3.24671988714e-12 3:1.35695661609e-08 4:1.2405343551e-11 5:0.170218027789 6:0.00339915109056 7:4.79628737924e-05 9:1.993564
189,4 1:3.96308978313e-07 2:3.306750349e-13 3:7.18740311536e-09 4:-8.65612239494e-13 5:0.17161903791 6:0.00382868563866 7:1.37944564188e-05 9:1.977496
190,4 1:2.41553329643e-07 2:-3.32342095947e-13 3:-9.24670149185e-09 4:-2.88276973824e-13 5:0.16591736436 6:0.00207672120177 7:1.37329881668e-05 9:2.143068
191,4 1:4.56663446477e-08 2:1.32625964927e-15 3:-7.04791301004e-10 4:-1.19618524194e-14 5:0.170195775383 6:0.00350902570292 7:1.52094809133e-06 9:2.29804
192,4 1:3.20914460905e-07 2:-6.80212003294e-13 3:-1.60521841758e-08 4:2.61518149386e-13 5:0.168986041598 6:0.00302725659643 7:1.60691230174e-05 9:1.920804
193,4 1:1.45321815785e-08 2:8.34466796543e-16 3:6.75660880234e-10 4:-3.63537371462e-17 5:0.170783072146 6:0.0037088141948 7:2.27326022606e-07 9:1.148048
194,4 1:2.52141123947e-07 2:3.46335214851e-13 3:1.25013248907e-08 4:-1.78155805948e-13 5:0.169632675457 6:0.00323059276866 7:9.46278444368e-06 9:2.902076
195,4 1:6.40519921781e-07 2:-2.91952640125e-12 3:-3.19867326256e-08 4:-2.84673384266e-13 5:0.167740458943 6:0.00250584552992 7:3.27443566635e-05 9:1.969412
196,4 1:1.12848775212e-06 2:5.85221520317e-12 3:6.14160659975e-08 4:2.94956751991e-12 5:0.172676520334 6:0.00422992478204 7:2.98851988428e-05 9:2.3875
197,4 1:8.20636060439e-08 2:3.50101466656e-14 3:2.23062639982e-09 4:-3.6317853544e-14 5:0.167271475108 6:0.00236844741672 7:4.60451892849e-06 9:2.465452
198,4 1:1.53811204502e-07 2:-1.43698449545e-13 3:-1.04969187305e-08 4:2.23624000945e-14 5:0.173996202996 6:0.0046620634511 7:5.81209248516e-06 9:2.165852
199,4 1:3.49998704288e-07 2:4.78231304402e-13 3:1.90945760427e-08 4:2.49900556626e-13 5:0.175428437576 6:0.00531947506726 7:6.7908735239e-06 9:1.872512
